"","date","hsensible","ustar","wstar","vptg","zic","zim","molen","z0","bowen","albedo","ws","wd","zref","temp","ztemp","ipcod","pamt","rh","pres","ccvr","wsadj","subs"
"732",2009-01-31 11:00:00,116.2,0.216,NA,NA,NA,241,-7.9,0.1182,0.88,0.21,1.76,NA,10,291.1,2,0,0,41,1017,0,"ADJ-SFC","NoSubs      "
"733",2009-01-31 12:00:00,121.8,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.21,0,0,10,291.1,2,0,0,41,1016,0,"ADJ-SFC","NoSubs      "
"734",2009-01-31 13:00:00,111.8,0.274,NA,NA,NA,344,-16.6,0.138,0.88,0.22,2.36,174,10,292.1,2,0,0,42,1015,0,"ADJ-SFC","NoSubs      "
"735",2009-01-31 14:00:00,86,0.246,NA,NA,NA,293,-15.6,0.09,0.88,0.23,2.36,189,10,293.1,2,0,0,42,1015,0,"ADJ-SFC","NoSubs      "
"736",2009-01-31 15:00:00,46,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.28,0,0,10,294.1,2,0,0,39,1014,0,"ADJ-SFC","NoSubs      "
"737",2009-01-31 16:00:00,-3.6,0.21,NA,NA,NA,230,231.7,0.138,0.88,0.43,2.36,148,10,292.1,2,0,0,45,1014,0,"ADJ-SFC","NoSubs      "
"738",2009-01-31 17:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,287.1,2,0,0,62,1014,0,"ADJ-SFC","NoSubs      "
"739",2009-01-31 18:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,285.1,2,0,0,71,1014,0,"ADJ-SFC","NoSubs      "
"740",2009-01-31 19:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,283.1,2,0,0,76,1015,0,"ADJ-SFC","NoSubs      "
"741",2009-01-31 20:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,282.1,2,0,0,75,1015,0,"ADJ-SFC","NoSubs      "
"742",2009-01-31 21:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,281.1,2,0,0,81,1016,0,"ADJ-SFC","NoSubs      "
"743",2009-01-31 22:00:00,-5.7,0.076,NA,NA,NA,51,7.1,0.1,0.88,1,1.76,306,10,280.1,2,0,0,81,1016,0,"ADJ-SFC","NoSubs      "
"744",2009-01-31 23:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,279.1,2,0,0,86,1016,0,"ADJ-SFC","NoSubs      "
"745",2009-02-01 00:00:00,-5.1,0.071,NA,NA,NA,45,6.4,0.07,0.88,1,1.76,13,10,283.1,2,0,0,57,1016,0,"ADJ-SFC","NoSubs      "
"746",2009-02-01 01:00:00,-9.1,0.095,NA,NA,NA,70,8.5,0.07,0.88,1,2.36,8,10,283.1,2,0,0,42,1017,0,"ADJ-SFC","NoSubs      "
"747",2009-02-01 02:00:00,-5.1,0.071,NA,NA,NA,45,6.4,0.07,0.88,1,1.76,7,10,283.1,2,0,0,39,1017,0,"ADJ-SFC","NoSubs      "
"748",2009-02-01 03:00:00,-26.3,0.234,NA,NA,NA,272,44.3,0.1,0.88,1,3.36,359,10,285.1,2,0,0,32,1017,0,"ADJ-SFC","NoSubs      "
"749",2009-02-01 04:00:00,-43.3,0.387,NA,NA,NA,578,121.6,0.1,0.88,1,4.86,347,10,286.1,2,0,0,26,1017,0,"ADJ-SFC","NoSubs      "
"750",2009-02-01 05:00:00,-60.2,0.536,NA,NA,NA,941,231.8,0.1,0.88,1,6.46,356,10,285.1,2,0,0,27,1018,0,"ADJ-SFC","NoSubs      "
"751",2009-02-01 06:00:00,-16.1,0.142,NA,NA,NA,402,16.3,0.07,0.88,1,2.86,9,10,284.1,2,0,0,32,1018,0,"ADJ-SFC","NoSubs      "
"752",2009-02-01 07:00:00,-5,0.071,NA,NA,NA,146,6.5,0.07,0.88,0.67,1.76,26,10,284.1,2,0,0,34,1019,0,"ADJ-SFC","NoSubs      "
"753",2009-02-01 08:00:00,9.8,0.28,NA,NA,NA,355,-202,0.07,0.88,0.36,3.36,10,10,287.1,2,0,0,28,1020,0,"ADJ-SFC","NoSubs      "
"754",2009-02-01 09:00:00,58.4,0.338,NA,NA,NA,472,-60.3,0.07,0.88,0.26,3.86,14,10,289.1,2,0,0,26,1020,0,"ADJ-SFC","NoSubs      "
"755",2009-02-01 10:00:00,95.8,0.385,NA,NA,NA,573,-54.1,0.07,0.88,0.22,4.36,6,10,291.1,2,0,0,23,1020,0,"ADJ-SFC","NoSubs      "
"756",2009-02-01 11:00:00,118.3,0.352,NA,NA,NA,503,-33.6,0.07,0.88,0.21,3.86,16,10,293.1,2,0,0,19,1019,0,"ADJ-SFC","NoSubs      "
"757",2009-02-01 12:00:00,124.4,0.317,NA,NA,NA,429,-23.2,0.07,0.88,0.21,3.36,24,10,294.1,2,0,0,18,1018,0,"ADJ-SFC","NoSubs      "
"758",2009-02-01 13:00:00,114.5,0.352,NA,NA,NA,500,-34.4,0.07,0.88,0.21,3.86,9,10,295.1,2,0,0,16,1018,0,"ADJ-SFC","NoSubs      "
"759",2009-02-01 14:00:00,88.8,0.346,NA,NA,NA,489,-42.4,0.07,0.88,0.23,3.86,16,10,296.1,2,0,0,14,1017,0,"ADJ-SFC","NoSubs      "
"760",2009-02-01 15:00:00,47.8,0.179,NA,NA,NA,204,-11,0.07,0.88,0.28,1.76,46,10,295.1,2,0,0,19,1018,0,"ADJ-SFC","NoSubs      "
"761",2009-02-01 16:00:00,-4.5,0.307,NA,NA,NA,409,581.9,0.138,0.88,0.42,3.36,158,10,291.1,2,0,0,36,1018,0,"ADJ-SFC","NoSubs      "
"762",2009-02-01 17:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,289.1,2,0,0,38,1018,0,"ADJ-SFC","NoSubs      "
"763",2009-02-01 18:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,286.1,2,0,0,50,1019,0,"ADJ-SFC","NoSubs      "
"764",2009-02-01 19:00:00,-9.8,0.1,NA,NA,NA,76,9.2,0.09,0.88,1,2.36,229,10,284.1,2,0,0,57,1019,0,"ADJ-SFC","NoSubs      "
"765",2009-02-01 20:00:00,-7.9,0.095,NA,NA,NA,70,9.9,0.247,0.88,1,1.76,245,10,283.1,2,0,0,57,1020,0,"ADJ-SFC","NoSubs      "
"766",2009-02-01 21:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,283.1,2,0,0,57,1020,0,"ADJ-SFC","NoSubs      "
"767",2009-02-01 22:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,280.1,2,0,0,70,1020,0,"ADJ-SFC","NoSubs      "
"768",2009-02-01 23:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,279.1,2,0,0,75,1020,0,"ADJ-SFC","NoSubs      "
"769",2009-02-02 00:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,279.1,2,0,0,70,1020,0,"ADJ-SFC","NoSubs      "
"770",2009-02-02 01:00:00,-5.7,0.076,NA,NA,NA,51,7.1,0.1,0.88,1,1.76,325,10,278.1,2,0,0,75,1020,0,"ADJ-SFC","NoSubs      "
"771",2009-02-02 02:00:00,-14.8,0.128,NA,NA,NA,110,13,0.064,0.88,1,2.86,113,10,278.1,2,0,0,75,1020,0,"ADJ-SFC","NoSubs      "
"772",2009-02-02 03:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,279.1,2,0,0,75,1020,0,"ADJ-SFC","NoSubs      "
"773",2009-02-02 04:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,277.1,2,0,0,80,1021,0,"ADJ-SFC","NoSubs      "
"774",2009-02-02 05:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,277.1,2,0,0,86,1021,0,"ADJ-SFC","NoSubs      "
"775",2009-02-02 06:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,280.1,2,0,0,75,1021,0,"ADJ-SFC","NoSubs      "
"776",2009-02-02 07:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.66,0,0,10,280.1,2,0,0,70,1021,0,"ADJ-SFC","NoSubs      "
"777",2009-02-02 08:00:00,9.7,0.159,NA,NA,NA,152,-37.8,0.07,0.88,0.36,1.76,45,10,283.1,2,0,0,53,1022,0,"ADJ-SFC","NoSubs      "
"778",2009-02-02 09:00:00,58.6,0.228,NA,NA,NA,260,-18.3,0.07,0.88,0.26,2.36,16,10,286.1,2,0,0,46,1022,0,"ADJ-SFC","NoSubs      "
"779",2009-02-02 10:00:00,95.9,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.22,0,0,10,288.1,2,0,0,44,1022,0,"ADJ-SFC","NoSubs      "
"780",2009-02-02 11:00:00,118.3,0.266,NA,NA,NA,330,-14.6,0.1182,0.88,0.21,2.36,NA,10,290.1,2,0,0,41,1021,0,"ADJ-SFC","NoSubs      "
"781",2009-02-02 12:00:00,124.4,0.28,NA,NA,NA,355,-16,0.07,0.88,0.21,2.86,53,10,291.1,2,0,0,48,1020,0,"ADJ-SFC","NoSubs      "
"782",2009-02-02 13:00:00,114.5,0.307,NA,NA,NA,409,-23,0.1182,0.88,0.21,2.86,NA,10,292.1,2,0,0,45,1019,0,"ADJ-SFC","NoSubs      "
"783",2009-02-02 14:00:00,88.7,0.235,NA,NA,NA,276,-13.3,0.07,0.88,0.23,2.36,32,10,293.1,2,0,0,39,1019,0,"ADJ-SFC","NoSubs      "
"784",2009-02-02 15:00:00,48.2,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.28,0,0,10,293.1,2,0,0,39,1018,0,"ADJ-SFC","NoSubs      "
"785",2009-02-02 16:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.42,0,0,10,293.1,2,0,0,39,1018,0,"ADJ-SFC","NoSubs      "
"786",2009-02-02 17:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,287.1,2,0,0,58,1018,0,"ADJ-SFC","NoSubs      "
"787",2009-02-02 18:00:00,-7.8,0.095,NA,NA,NA,70,9.9,0.247,0.88,1,1.76,248,10,284.1,2,0,0,71,1018,0,"ADJ-SFC","NoSubs      "
"788",2009-02-02 19:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,283.1,2,0,0,76,1018,0,"ADJ-SFC","NoSubs      "
"789",2009-02-02 20:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,281.1,2,0,0,75,1018,0,"ADJ-SFC","NoSubs      "
"790",2009-02-02 21:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,281.1,2,0,0,75,1018,0,"ADJ-SFC","NoSubs      "
"791",2009-02-02 22:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,281.1,2,0,0,75,1018,0,"ADJ-SFC","NoSubs      "
"792",2009-02-02 23:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,280.1,2,0,0,81,1018,0,"ADJ-SFC","NoSubs      "
"793",2009-02-03 00:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,280.1,2,0,0,75,1018,0,"ADJ-SFC","NoSubs      "
"794",2009-02-03 01:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,279.1,2,0,0,80,1017,0,"ADJ-SFC","NoSubs      "
"795",2009-02-03 02:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,279.1,2,0,0,80,1017,0,"ADJ-SFC","NoSubs      "
"796",2009-02-03 03:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,278.1,2,0,0,80,1017,0,"ADJ-SFC","NoSubs      "
"797",2009-02-03 04:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,279.1,2,0,0,75,1016,0,"ADJ-SFC","NoSubs      "
"798",2009-02-03 05:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,278.1,2,0,0,80,1017,0,"ADJ-SFC","NoSubs      "
"799",2009-02-03 06:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,277.1,2,0,0,80,1016,0,"ADJ-SFC","NoSubs      "
"800",2009-02-03 07:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.65,0,0,10,280.1,2,0,0,70,1017,0,"ADJ-SFC","NoSubs      "
"801",2009-02-03 08:00:00,11.2,0.16,NA,NA,NA,154,-33.5,0.07,0.88,0.36,1.76,4,10,285.1,2,0,0,53,1017,0,"ADJ-SFC","NoSubs      "
"802",2009-02-03 09:00:00,60.1,0.228,NA,NA,NA,261,-17.9,0.07,0.88,0.26,2.36,23,10,287.1,2,0,0,47,1017,0,"ADJ-SFC","NoSubs      "
"803",2009-02-03 10:00:00,97.9,0.275,NA,NA,NA,345,-19.2,0.07,0.88,0.22,2.86,35,10,290.1,2,0,0,38,1017,0,"ADJ-SFC","NoSubs      "
"804",2009-02-03 11:00:00,120,0.338,NA,NA,NA,471,-29.1,0.1,0.88,0.21,3.36,360,10,291.1,2,0,0,39,1016,0,"ADJ-SFC","NoSubs      "
"805",2009-02-03 12:00:00,126.2,0.28,NA,NA,NA,358,-15.8,0.07,0.88,0.21,2.86,18,10,292.1,2,0,0,36,1014,0,"ADJ-SFC","NoSubs      "
"806",2009-02-03 13:00:00,116.3,0.352,NA,NA,NA,501,-33.9,0.07,0.88,0.21,3.86,28,10,293.1,2,0,0,34,1013,0,"ADJ-SFC","NoSubs      "
"807",2009-02-03 14:00:00,90.6,0.261,NA,NA,NA,324,-17.6,0.1182,0.88,0.23,2.36,NA,10,294.1,2,0,0,32,1013,0,"ADJ-SFC","NoSubs      "
"808",2009-02-03 15:00:00,50,0.199,NA,NA,NA,215,-14.3,0.1182,0.88,0.28,1.76,NA,10,294.1,2,0,0,32,1012,0,"ADJ-SFC","NoSubs      "
"809",2009-02-03 16:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.41,0,0,10,292.1,2,0,0,42,1012,0,"ADJ-SFC","NoSubs      "
"810",2009-02-03 17:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,287.1,2,0,0,54,1012,0,"ADJ-SFC","NoSubs      "
"811",2009-02-03 18:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,285.1,2,0,0,61,1012,0,"ADJ-SFC","NoSubs      "
"812",2009-02-03 19:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,284.1,2,0,0,61,1011,0,"ADJ-SFC","NoSubs      "
"813",2009-02-03 20:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,284.1,2,0,0,61,1012,0,"ADJ-SFC","NoSubs      "
"814",2009-02-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,282.1,2,0,0,70,1012,0,"ADJ-SFC","NoSubs      "
"815",2009-02-03 22:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,281.1,2,0,0,70,1012,0,"ADJ-SFC","NoSubs      "
"816",2009-02-03 23:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,281.1,2,0,0,70,1011,0,"ADJ-SFC","NoSubs      "
"817",2009-02-04 00:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,280.1,2,0,0,75,1012,0,"ADJ-SFC","NoSubs      "
"818",2009-02-04 01:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,280.1,2,0,0,75,1012,0,"ADJ-SFC","NoSubs      "
"819",2009-02-04 02:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,279.1,2,0,0,75,1012,0,"ADJ-SFC","NoSubs      "
"820",2009-02-04 03:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,279.1,2,0,0,75,1011,0,"ADJ-SFC","NoSubs      "
"821",2009-02-04 04:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,279.1,2,0,0,75,1011,0,"ADJ-SFC","NoSubs      "
"822",2009-02-04 05:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,279.1,2,0,0,75,1011,0,"ADJ-SFC","NoSubs      "
"823",2009-02-04 06:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,282.1,2,0,0,61,1011,0,"ADJ-SFC","NoSubs      "
"824",2009-02-04 07:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.65,0,0,10,283.1,2,0,0,61,1012,0,"ADJ-SFC","NoSubs      "
"825",2009-02-04 08:00:00,12.5,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.35,0,0,10,286.1,2,0,0,50,1012,0,"ADJ-SFC","NoSubs      "
"826",2009-02-04 09:00:00,61.6,0.229,NA,NA,NA,262,-17.5,0.07,0.88,0.26,2.36,16,10,288.1,2,0,0,44,1012,0,"ADJ-SFC","NoSubs      "
"827",2009-02-04 10:00:00,98.8,0.237,NA,NA,NA,278,-12.2,0.07,0.88,0.22,2.36,25,10,289.1,2,0,0,44,1012,0,"ADJ-SFC","NoSubs      "
"828",2009-02-04 11:00:00,120.9,0.242,NA,NA,NA,285,-10.5,0.07,0.88,0.21,2.36,33,10,290.1,2,0,0,41,1012,0,"ADJ-SFC","NoSubs      "
"829",2009-02-04 12:00:00,126.7,0.197,NA,NA,NA,210,-5.4,0.07,0.88,0.21,1.76,33,10,290.1,2,0,0,38,1011,0,"ADJ-SFC","NoSubs      "
"830",2009-02-04 13:00:00,116.8,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.21,0,0,10,291.1,2,0,0,39,1010,0,"ADJ-SFC","NoSubs      "
"831",2009-02-04 14:00:00,91.1,0.191,NA,NA,NA,200,-6.9,0.07,0.88,0.23,1.76,35,10,292.1,2,0,0,36,1009,0,"ADJ-SFC","NoSubs      "
"832",2009-02-04 15:00:00,50.4,0.18,NA,NA,NA,184,-10.5,0.07,0.88,0.27,1.76,32,10,292.1,2,0,0,39,1009,0,"ADJ-SFC","NoSubs      "
"833",2009-02-04 16:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.41,0,0,10,290.1,2,0,0,51,1009,0,"ADJ-SFC","NoSubs      "
"834",2009-02-04 17:00:00,-5.6,0.076,NA,NA,NA,51,7.2,0.1,0.88,1,1.76,332,10,288.1,2,0,0,58,1008,0,"ADJ-SFC","NoSubs      "
"835",2009-02-04 18:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,286.1,2,0,0,62,1008,0,"ADJ-SFC","NoSubs      "
"836",2009-02-04 19:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,286.1,2,0,0,62,1008,0,"ADJ-SFC","NoSubs      "
"837",2009-02-04 20:00:00,-17.9,0.162,NA,NA,NA,156,21.2,0.09,0.88,1,2.86,226,10,286.1,2,0,0,62,1008,0,"ADJ-SFC","NoSubs      "
"838",2009-02-04 21:00:00,-5.4,0.075,NA,NA,NA,52,6.9,0.09,0.88,1,1.76,214,10,285.1,2,0,0,66,1008,0,"ADJ-SFC","NoSubs      "
"839",2009-02-04 22:00:00,-26.5,0.239,NA,NA,NA,281,46.3,0.247,0.88,1,2.86,242,10,286.1,2,0,0,62,1008,0,"ADJ-SFC","NoSubs      "
"840",2009-02-04 23:00:00,-9.7,0.1,NA,NA,NA,92,9.3,0.09,0.88,1,2.36,238,10,286.1,2,0,0,54,1008,0,"ADJ-SFC","NoSubs      "
"841",2009-02-05 00:00:00,-39.9,0.38,NA,NA,NA,562,123.2,0.09,0.88,1,4.86,206,10,288.1,2,0,0,38,1008,3,"ADJ-SFC","NoSubs      "
"842",2009-02-05 01:00:00,-41.8,0.378,NA,NA,NA,558,116.2,0.09,0.88,1,4.86,219,10,287.1,2,0,0,50,1008,0,"ADJ-SFC","NoSubs      "
"843",2009-02-05 02:00:00,-31.1,0.281,NA,NA,NA,363,64.3,0.09,0.88,1,3.86,212,10,287.1,2,0,0,50,1008,0,"ADJ-SFC","NoSubs      "
"844",2009-02-05 03:00:00,-17.9,0.162,NA,NA,NA,165,21.4,0.09,0.88,1,2.86,202,10,287.1,2,0,0,58,1008,0,"ADJ-SFC","NoSubs      "
"845",2009-02-05 04:00:00,-14.5,0.26,NA,NA,NA,318,109,0.09,0.88,1,3.36,209,10,285.1,2,0,0.8,76,1008,10,"ADJ-SFC","NoSubs      "
"846",2009-02-05 05:00:00,-14.5,0.26,NA,NA,NA,318,108.5,0.09,0.88,1,3.36,196,10,284.1,2,0,0.8,81,1009,10,"ADJ-SFC","NoSubs      "
"847",2009-02-05 06:00:00,-4.4,0.082,NA,NA,NA,97,11.2,0.138,0.88,1,1.76,179,10,284.1,2,0,0.5,81,1009,10,"ADJ-SFC","NoSubs      "
"848",2009-02-05 07:00:00,-18.7,0.352,NA,NA,NA,502,209.9,0.09,0.88,0.64,4.36,208,10,285.1,2,0,0,76,1010,10,"ADJ-SFC","NoSubs      "
"849",2009-02-05 08:00:00,0.4,0.221,NA,NA,NA,260,-2503.3,0.138,0.88,0.35,2.36,160,10,284.1,2,0,0.3,81,1011,10,"ADJ-SFC","NoSubs      "
"850",2009-02-05 09:00:00,12.8,0.296,NA,NA,NA,387,-182.7,0.09,0.88,0.25,3.36,195,10,285.1,2,0,0.8,76,1011,10,"ADJ-SFC","NoSubs      "
"851",2009-02-05 10:00:00,22,0.177,NA,NA,NA,186,-22.5,0.09,0.88,0.22,1.76,212,10,285.1,2,0,0.5,81,1011,10,"ADJ-SFC","NoSubs      "
"852",2009-02-05 11:00:00,27.8,0.332,NA,NA,NA,460,-119.2,0.138,0.88,0.21,3.36,172,10,286.1,2,0,0,76,1011,10,"ADJ-SFC","NoSubs      "
"853",2009-02-05 12:00:00,29.6,0.511,NA,NA,NA,876,-405.6,0.138,0.88,0.21,5.36,165,10,287.1,2,0,0.3,71,1010,10,"ADJ-SFC","NoSubs      "
"854",2009-02-05 13:00:00,27,0.564,NA,NA,NA,1016,-599.3,0.138,0.88,0.21,5.96,156,10,287.1,2,0,0,71,1009,10,"ADJ-SFC","NoSubs      "
"855",2009-02-05 14:00:00,46.1,0.427,NA,NA,NA,687,-151.9,0.138,0.88,0.23,4.36,144,10,287.1,2,0,0,71,1008,9,"ADJ-SFC","NoSubs      "
"856",2009-02-05 15:00:00,10,0.234,NA,NA,NA,307,-115.3,0.138,0.88,0.27,2.36,175,10,286.1,2,0,0,76,1008,10,"ADJ-SFC","NoSubs      "
"857",2009-02-05 16:00:00,-5,0.3,NA,NA,NA,395,485.9,0.247,0.88,0.4,2.86,263,10,286.1,2,0,0,81,1008,10,"ADJ-SFC","NoSubs      "
"858",2009-02-05 17:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,285.1,2,0,4.6,87,1008,10,"ADJ-SFC","NoSubs      "
"859",2009-02-05 18:00:00,-6.1,0.082,NA,NA,NA,56,8.2,0.138,0.88,1,1.76,145,10,285.1,2,0,0,81,1008,3,"ADJ-SFC","NoSubs      "
"860",2009-02-05 19:00:00,-6.2,0.082,NA,NA,NA,56,8,0.138,0.88,1,1.76,172,10,284.1,2,0,0,87,1008,0,"ADJ-SFC","NoSubs      "
"861",2009-02-05 20:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,284.1,2,0,0,87,1009,9,"ADJ-SFC","NoSubs      "
"862",2009-02-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,284.1,2,0,0,87,1008,9,"ADJ-SFC","NoSubs      "
"863",2009-02-05 22:00:00,-4.2,0.075,NA,NA,NA,49,9,0.09,0.88,1,1.76,204,10,285.1,2,0,0,81,1008,9,"ADJ-SFC","NoSubs      "
"864",2009-02-05 23:00:00,-4.8,0.082,NA,NA,NA,56,10.3,0.138,0.88,1,1.76,147,10,284.1,2,0,0,87,1008,9,"ADJ-SFC","NoSubs      "
"865",2009-02-06 00:00:00,-4.4,0.082,NA,NA,NA,56,11.2,0.138,0.88,1,1.76,138,10,283.1,2,0,0.3,93,1008,10,"ADJ-SFC","NoSubs      "
"866",2009-02-06 01:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,284.1,2,0,0.3,87,1008,10,"ADJ-SFC","NoSubs      "
"867",2009-02-06 02:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,284.1,2,0,0,87,1007,10,"ADJ-SFC","NoSubs      "
"868",2009-02-06 03:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,283.1,2,0,0.3,93,1007,9,"ADJ-SFC","NoSubs      "
"869",2009-02-06 04:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,284.1,2,0,0,87,1006,10,"ADJ-SFC","NoSubs      "
"870",2009-02-06 05:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,283.1,2,0,0,93,1006,10,"ADJ-SFC","NoSubs      "
"871",2009-02-06 06:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,283.1,2,0,0,87,1006,10,"ADJ-SFC","NoSubs      "
"872",2009-02-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.63,0,0,10,283.1,2,0,0.3,87,1006,10,"ADJ-SFC","NoSubs      "
"873",2009-02-06 08:00:00,0.7,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.35,0,0,10,284.1,2,0,0.3,81,1006,10,"ADJ-SFC","NoSubs      "
"874",2009-02-06 09:00:00,12.8,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.25,0,0,10,284.1,2,0,2,87,1007,10,"ADJ-SFC","NoSubs      "
"875",2009-02-06 10:00:00,22.4,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.22,0,0,10,285.1,2,0,1,87,1007,10,"ADJ-SFC","NoSubs      "
"876",2009-02-06 11:00:00,27.8,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.21,0,0,10,285.1,2,0,0.3,87,1006,10,"ADJ-SFC","NoSubs      "
"877",2009-02-06 12:00:00,29.3,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.21,0,0,10,285.1,2,0,0,87,1006,10,"ADJ-SFC","NoSubs      "
"878",2009-02-06 13:00:00,26.7,0.28,NA,NA,NA,356,-74,0.247,0.88,0.21,2.36,259,10,285.1,2,0,0,81,1005,10,"ADJ-SFC","NoSubs      "
"879",2009-02-06 14:00:00,94.1,0.293,NA,NA,NA,381,-24,0.1,0.88,0.23,2.86,345,10,286.1,2,0,0,81,1005,5,"ADJ-SFC","NoSubs      "
"880",2009-02-06 15:00:00,10.3,0.342,NA,NA,NA,481,-349.2,0.1,0.88,0.27,3.86,352,10,286.1,2,0,0,81,1005,10,"ADJ-SFC","NoSubs      "
"881",2009-02-06 16:00:00,3.1,0.295,NA,NA,NA,385,-736.2,0.1,0.88,0.4,3.36,352,10,286.1,2,0,0,81,1005,9,"ADJ-SFC","NoSubs      "
"882",2009-02-06 17:00:00,-14.8,0.266,NA,NA,NA,330,114.6,0.1,0.88,1,3.36,352,10,285.1,2,0,0,81,1006,10,"ADJ-SFC","NoSubs      "
